Company,City,State,County,Number,Ownership,Operator Name,Operator City,Operator State,Services 1,Services 2,Services 3,Services 4,Services 5,Services 6,Services 7,Services 8
"ASSOCIATED HEALTHCARE SYSTEMS, INC.",BUFFALO,NY ,Erie, 716-886-7337, Proprietary Corporation,"ASSOCIATED HEALTHCARE SYSTEMS, INC.",BUFFALO,N	 ,Medical Supplies Equipment and Appliances,Nursing
"AURORA HOME CARE, INC.",CHEEKTOWAGA,NY ,Erie, 716-833-9000, Proprietary Corporation,"AURORA HOME CARE, INC.",CHEEKTOWAGA,N	 ,Nursing
"BROTHERS OF MERCY SACRED HEART HOME, INC.",CLARENCE,NY ,Erie, 716-759-2644, Voluntary Corporation,"BROTHERS OF MERCY SACRED HEART HOME, INC.",CLARENCE,N	 ,Home Health Aide,Nursing,Personal Care
CAREGIVERS,TONAWANDA,NY ,Erie, 716-838-6061, Proprietary Corporation,"HOMEMAKERS OF WESTERN NEW YORK, INC.",TONAWANDA,N	 ,Home Health Aide,Nursing,Personal Care
"CARING HEARTS HOME CARE, INC",CHEEKTOWAGA,NY ,Erie, 716-686-8300, Voluntary Corporation,"CARING HEARTS HOME CARE, INC.",CHEEKTOWAGA,N	 ,Audiology,Home Health Aide,Homemaker,Housekeeper,Medical Social Services,Medical Supplies Equipment and Appliances,Nursing,Nutritional,Personal Care,Physician Services,Therapy - Occupational,Therapy - Physical,Therapy - Respiratory,Therapy - Speech Language Pathology
CARING UNLIMITED,COLLINS,NY ,Erie, 716-725-4848, Individual,VICTORIA GREENE,COLLINS,N	 ,Home Health Aide,Nursing,Personal Care
DEPAUL HOME CARE,CHEEKTOWAGA,NY ,Erie, 716-608-7000, Voluntary Corporation,"DEPAUL ADULT CARE COMMUNITIES, INC.",ROCHESTER,N	 ,Home Health Aide,Nursing,Personal Care,Therapy - Occupational,Therapy - Physical,Therapy - Speech Language Pathology
DEPAUL HOME CARE,BUFFALO,NY ,Erie, 716-877-7171, Voluntary Corporation,"DEPAUL ADULT CARE COMMUNITIES, INC.",ROCHESTER,N	 ,Home Health Aide,Nursing,Personal Care,Therapy - Occupational,Therapy - Physical,Therapy - Speech Language Pathology
ELDERWOOD VILLAGE AT MAPLEWOOD LLC,CHEEKTOWAGA,NY ,Erie, 716-681-8631, Limited Liability Company,ELDERWOOD ASSISTED LIVING AT MAPLEWOOD LLC,CHEEKTOWAGA,N	 ,Home Health Aide,Nursing,Personal Care,Therapy - Occupational,Therapy - Physical,Therapy - Speech Language Pathology
ELDERWOOD VILLAGE AT WESTWOOD,WEST SENECA,NY ,Erie, 716-633-3900, Proprietary Corporation,"WESTWOOD VILLAGE, INC.",WILLIAMSVILLE,N	 ,Home Health Aide,Nursing,Therapy - Occupational,Therapy - Physical,Therapy - Speech Language Pathology
GOODCARE HOME HEALTH SERVICES,TONAWANDA,NY ,Erie, 716-833-3445, Proprietary Corporation,"GOODCARE HOME HEALTH SERVICES, INC.",TONAWANDA,N	 ,Home Health Aide,Nursing,Personal Care
HEALTH FORCE,CHEEKTOWAGA,NY ,Erie, 716-855-2273, Proprietary Corporation,"CARING ENTERPRISES, INC.",CHEEKTOWAGA,N	 ,Home Health Aide,Nursing,Personal Care
HOMEWATCH CAREGIVERS,WILLIAMSVILLE,NY ,Erie, 716-565-3103, Proprietary Corporation,"COMPASS HOME SERVICES, LLC",WILLIAMSVILLE,N	 ,Home Health Aide,Nursing,Personal Care,Therapy - Occupational,Therapy - Physical
"INDEPENDENT NURSING CARE, LLC",WEST FALLS,NY ,Erie, 716-655-8776, Limited Liability Company,INDEPENDENT NURSING CARE LLC,WEST FALLS,N	 ,Home Health Aide,Housekeeper,Medical Social Services,Medical Supplies Equipment and Appliances,Nursing,Nutritional,Personal Care,Therapy - Occupational,Therapy - Physical,Therapy - Respiratory,Therapy - Speech Language Pathology
INTERIM HEALTH CARE OF BUFFALO,BUFFALO,NY ,Erie, 716-852-5900, Proprietary Corporation,H. C. WATSON CORPORATION,BUFFALO,N	 ,Home Health Aide,Medical Supplies Equipment and Appliances,Nursing,Personal Care
"LIKEN HEALTH CARE, INC.",WILLIAMSVILLE,NY ,Erie, 716-929-1427, Proprietary Corporation,"LIKEN HEALTH CARE, INC.",PITTSBURGH,N	 ,Home Health Aide,Nursing,Personal Care
"MAXIM OF NEW YORK, LLC",BUFFALO,NY ,Erie, 716-881-2800, Limited Liability Company,"MAXIM OF NEW YORK, LLC",WHITE PLAINS,N	 ,Home Health Aide,Homemaker,Housekeeper,Nursing,Personal Care
"MENORAH CAMPUS ADULT HOME, INC.",GETZVILLE,NY ,Erie, 716-639-3311, Voluntary Corporation,"MENORAH CAMPUS ADULT HOME, INC.",GETZVILLE,N	 ,Home Health Aide,Homemaker,Housekeeper,Nursing,Personal Care
"MENORAH CAMPUS ADULT HOME, INC.",BUFFALO,NY ,Erie, 716-250-3131, Voluntary Corporation,"MENORAH CAMPUS ADULT HOME, INC.",GETZVILLE,N	 ,Home Health Aide,Nursing,Personal Care
MERCY HOME CARE OF WESTERN NEW YORK,LACKAWANNA,NY ,Erie, 716-819-5012, Voluntary Corporation,"NIAGARA HOMEMAKER SERVICES, INC.",CHEEKTOWAGA,N	 ,Home Health Aide,Medical Social Services,Nursing,Nutritional,Therapy - Occupational,Therapy - Physical,Therapy - Speech Language Pathology
"NEW FRONTIERS IN T.B.I., INC.",BUFFALO,NY ,Erie, 716-826-6245, Proprietary Corporation,"NEW FRONTIERS IN T.B.I., INC.",BUFFALO,N	 ,Home Health Aide,Homemaker,Housekeeper,Nursing,Personal Care
OPTION CARE,ORCHARD PARK,NY ,Erie, 800-879-6137, Proprietary Corporation,"SPRINGVILLE PHARMACY INFUSION THERAPY, INC.",ORCHARD PARK,N	 ,Medical Supplies Equipment and Appliances,Nursing,Nutritional
PEDIATRIC SERVICES OF AMERICA,AMHERST,NY ,Erie, 716-276-2123, Proprietary Corporation,PSA HEALTHCARE,AMHERST,N	 ,Home Health Aide,Nursing,Personal Care
"PEOPLE HOME HEALTH CARE SERVICES - LICENSED, INC.",BUFFALO,NY ,Erie, 716-874-5600, Voluntary Corporation,"PEOPLE HOME HEALTH CARE SERVICES-LICENSED, INC.",BUFFALO,N	 ,Home Health Aide,Medical Social Services,Nursing,Personal Care
"ROSEWOOD VILLAGE, INC.",HAMBURG,NY ,Erie, 716-649-7676, Proprietary Corporation,"ROSEWOOD VILLAGE, INC.",HAMBURG,N	 ,Home Health Aide,Medical Supplies Equipment and Appliances,Nursing,Personal Care,Therapy - Occupational,Therapy - Physical,Therapy - Speech Language Pathology
"SCHOFIELD HOME HEALTH CARE SERVICES, INC.",KENMORE,NY ,Erie, 716-873-7800, Voluntary Corporation,"SCHOFIELD HOME HEALH CARE SERVICES, INC.",KENMORE,N	 ,Home Health Aide,Nursing,Personal Care
"SIBLEY NURSING PERSONNEL SERVICES, INC.",CHEEKTOWAGA,NY ,Erie, 716-842-4108, Proprietary Corporation,"EXCELLUS ACQUISITION, INC.",ROCHESTER,N	 ,Home Health Aide,Nursing,Personal Care
TONAWANDA MANOR HOME CARE SERVICES,TONAWANDA,NY ,Erie, 716-871-1814, Proprietary Corporation,"BRAUNVIEW ASSOCIATES, INC.",TONAWANDA,N	 ,Home Health Aide,Nursing,Personal Care
UPSTATE HOME CARE,CHEEKTOWAGA,NY ,Erie, 716-565-2110, Proprietary Corporation,"INNOVATIVE SERVICES, INC.",CLINTON,N	 ,Medical Supplies Equipment and Appliances,Nursing,Therapy - Respiratory
VNA HOME CARE SERVICES,WILLIAMSVILLE,NY ,Erie, 716-630-8000, Voluntary Corporation,VNA HOME CARE SERVICES,WILLIAMSVILLE,N	 ,Home Health Aide,Medical Social Services,Medical Supplies Equipment and Appliances,Nursing,Nutritional,Personal Care,Therapy - Occupational,Therapy - Physical,Therapy - Respiratory,Therapy - Speech Language Pathology
"NORTH COUNTRY HOME SERVICES, INC.",TICONDEROGA,NY ,Essex, 518-585-9820, Voluntary Corporation,"NORTH COUNTRY HOME SERVICES, INC.",SARANAC LAKE,N	 ,Home Health Aide,Nursing,Personal Care
CAREGIVERS,MALONE,NY ,Franklin, 518-483-6205, Proprietary Corporation,"HOMEMAKERS OF WESTERN NEW YORK, INC.",BUFFALO,N	 ,Home Health Aide,Nursing,Personal Care
"NORTH COUNTRY HOME SERVICES, INC.",MALONE,NY ,Franklin, 518-483-4502, Voluntary Corporation,"NORTH COUNTRY HOME SERVICES, INC.",SARANAC LAKE,N	 ,Home Health Aide,Nursing,Personal Care
"NORTH COUNTRY HOME SERVICES, INC.",SARANAC LAKE,NY ,Franklin, 518-891-2641, Voluntary Corporation,"NORTH COUNTRY HOME SERVICES, INC.",SARANAC LAKE,N	 ,Home Health Aide,Nursing,Personal Care
"SARANAC LAKE VOLUNTARY HEALTH ASSOCIATION, INC.",SARANAC LAKE,NY ,Franklin, 518-891-0910, Voluntary Corporation,"SARANAC LAKE VOLUNTARY HEALTH ASSOCIATION, INC.",SARANAC LAKE,N	 ,Housekeeper,Nursing,Personal Care
FULTON COUNTY PUBLIC HEALTH,JOHNSTOWN,NY ,Fulton, 518-736-5720, Public,FULTON COUNTY,JOHNSTOWN,N	 ,Medical Social Services,Nursing,Nutritional,Therapy - Occupational,Therapy - Physical,Therapy - Speech Language Pathology
PINEVIEW COMMONS ALP,JOHNSTOWN,NY ,Fulton, 518-762-5488, Limited Liability Company,"PINEVIEW COMMONS, LLC",JOHNSTOWN,N	 ,Home Health Aide,Nursing,Personal Care
PINEVIEW COMMONS LIMITED LHCSA,JOHNSTOWN,NY ,Fulton, 518-762-5488, Limited Liability Company,"PINEVIEW COMMONS, LLC",JOHNSTOWN,N	 ,Nursing,Personal Care
VISITING NURSES HOME CARE,JOHNSTOWN,NY ,Fulton, 518-762-2410, Proprietary Corporation,VISITING NURSE ASSOC OF ALBANY HOME CARE CORP,ALBANY,N	 ,Home Health Aide,Nursing,Personal Care
HOME CARE &amp; HOSPICE,BATAVIA,NY ,Genesee, 585-343-7596, Voluntary Corporation,"COMMUNITY CARE OF WESTERN NEW YORK, INC.",OLEAN,N	 ,Audiology,Home Health Aide,Medical Social Services,Medical Supplies Equipment and Appliances,Nursing,Nutritional,Personal Care,Therapy - Occupational,Therapy - Physical,Therapy - Speech Language Pathology
VNA HOME CARE SERVICES,BATAVIA,NY ,Genesee, 585-344-2894, Voluntary Corporation,VNA HOME CARE SERVICES,WILLIAMSVILLE,N	 ,Home Health Aide,Medical Social Services,Medical Supplies Equipment and Appliances,Nursing,Nutritional,Personal Care,Therapy - Occupational,Therapy - Physical,Therapy - Respiratory,Therapy - Speech Language Pathology
"HOME SWEET HOME OF ATHENS, INC",ATHENS,NY ,Greene, 518-945-1673, Proprietary Corporation,"HOME SWEET HOME OF ATHENS, INC.",ATHENS,N	 ,Audiology,Home Health Aide,Homemaker,Housekeeper,Medical Social Services,Medical Supplies Equipment and Appliances,Nursing,Nutritional,Personal Care,Therapy - Occupational,Therapy - Physical,Therapy - Respiratory,Therapy - Speech Language Pathology
HOME SWEET HOME ON THE HUDSON,CATSKILL,NY ,Greene, 518-943-5701, Proprietary Corporation,"HOME SWEET HOME OF ATHENS, INC.",ATHENS,N	 ,Home Health Aide,Nursing,Personal Care
VISITING NURSES HOME CARE,CATSKILL,NY ,Greene, 518-943-5530, Proprietary Corporation,VISITING NURSE ASSOC OF ALBANY HOME CARE CORP,ALBANY,N	 ,Home Health Aide,Nursing,Personal Care
"HOME AIDE SVC. OF THE CENTRAL ADIRONDACKS, INC.",OLD FORGE,NY ,Herkimer, 315-369-6183, Voluntary Corporation,"HOME AIDE SERVICE OF THE CENTRAL ADIRONDACKS,INC.",OLD FORGE,N	 ,Home Health Aide,Nursing
SUPERIOR HOME HEALTH CARE,HERKIMER,NY ,Herkimer, 315-866-7932, Proprietary Corporation,THREE G'S INC.,MOHAWK,N	 ,Home Health Aide,Nursing,Personal Care
CAREGIVERS,WATERTOWN,NY ,Jefferson, 315-788-3269, Proprietary Corporation,"HOMEMAKERS OF WESTERN NEW YORK, INC.",BUFFALO,N	 ,Home Health Aide,Nursing,Personal Care
"FAMILY HOME CARE, INC.",WATERTOWN,NY ,Jefferson, 315-782-5475, Proprietary Corporation,"FAMILY HOME CARE, INC.",ROME,N	 ,Home Health Aide,Nursing,Personal Care
"SIBLEY NURSING PERSONNEL SERVICE, INC.",WATERTOWN,NY ,Jefferson, 315-782-9285, Proprietary Corporation,"EXCELLUS ACQUISITION, INC.",ROCHESTER,N	 ,Home Health Aide,Nursing,Personal Care
"1ST CHOICE HOME CARE SERVICES, INC.",BROOKLYN,NY ,Kings, 347-492-5982, Proprietary Corporation,"1ST CHOICE HOME CARE SERVICES, INC.",BROOKLYN,N	 ,Home Health Aide,Homemaker,Housekeeper,Medical Social Services,Nursing,Nutritional,Personal Care,Therapy - Occupational,Therapy - Physical,Therapy - Respiratory,Therapy - Speech Language Pathology
"A-LIFE SAVER HOME CARE SERVICES, INC.",BROOKLYN,NY ,Kings, 718-972-9792, Proprietary Corporation,"A-LIFE SAVER HOME CARE SERVICES, INC.",BROOKLYN,N	 ,Home Health Aide,Nursing,Personal Care
"ABUNDANT LIFE AGENCY, INC.",BROOKLYN,NY ,Kings, 718-735-7151, Proprietary Corporation,"ABUNDANT LIFE AGENCY, INC.",BROOKLYN,N	 ,Home Health Aide,Medical Social Services,Nursing,Personal Care,Therapy - Physical
"ACARE HHC, INC.",BROOKLYN,NY ,Kings, 347-462-4173, Proprietary Corporation,"ACARE HHC, INC.",BROOKLYN,N	 ,Home Health Aide,Nursing,Personal Care
ACCREDO,FLUSHING,NY ,Kings, 718-268-0423, Proprietary Corporation,"AHG OF NEW YORK, INC.",ELMSFORD,N	 ,Nursing
"AGELESS HOME HEALTH CARE, LLC",BROOKLYN,NY ,Kings, 718-646-3777, Limited Liability Company,"AGELESS HOME HEALTH CARE, LLC",BROOKLYN,N	 ,Home Health Aide,Medical Social Services,Nursing,Nutritional,Personal Care,Therapy - Occupational,Therapy - Physical,Therapy - Speech Language Pathology
ALJUD HOME CARE SERVICES,BROOKLYN,NY ,Kings, 718-649-0700, Partnership,ALFRED SCHONBERGER AND JUDITH SCHONBERGER,BROOKLYN,N	 ,Home Health Aide,Nursing,Nutritional,Personal Care,Physician Services,Therapy - Occupational,Therapy - Physical,Therapy - Respiratory,Therapy - Speech Language Pathology
"ALL CARE HOME HEALTH SERVICES, LLC",BROOKLYN,NY ,Kings, 347-996-6214, Limited Liability Company,"ALL CARE HOME HEALTH SERVICES, LLC",BROOKLYN,N	 ,Home Health Aide,Housekeeper,Nursing,Personal Care,Therapy - Occupational,Therapy - Physical,Therapy - Speech Language Pathology
ALL PRO HOME AND HEALTH CARE SERVICES,BROOKLYN,NY ,Kings, 718-284-7757, Proprietary Corporation,"ALL PRO HOME AND HEALTH CARE SERVICES, INC.",BROOKLYN,N	 ,Home Health Aide,Medical Social Services,Nursing,Nutritional,Personal Care,Therapy - Occupational,Therapy - Physical,Therapy - Respiratory,Therapy - Speech Language Pathology
"ALLIANCE FOR HEALTH, INC.",BROOKLYN,NY ,Kings, 718-875-8900, Proprietary Corporation,"ALLIANCE FOR HEALTH, INC.",BROOKLYN,N	 ,Home Health Aide,Nursing,Personal Care
ALTERNATE CHOICE HOME CARE,BROOKLYN,NY ,Kings, 718-336-9400, Individual,"CHARLOTTE WEIN, R.N.",BROOKLYN,N	 ,Home Health Aide,Nursing,Personal Care
"AMERICAN BIOMED HOMECARE, INC.",BROOKLYN,NY ,Kings, 718-235-8900, Proprietary Corporation,"AMERICAN ELECTRIC &amp; ELECTRONIC INSTRUMENTS, INC.",BROOKLYN,N	 ,Home Health Aide,Medical Supplies Equipment and Appliances,Nursing
AMERICAN HOPE HOME CARE SERVICES,BROOKLYN,NY ,Kings, 718-833-8314, Proprietary Corporation,AMERICARE HOME CARE SERVICES,BROOKLYN,N	 ,Home Health Aide,Nursing,Personal Care
AMERICARE OF NEW YORK CITY,BROOKLYN,NY ,Kings, 718-434-5100, Proprietary Corporation,"AMERICARE, INC.",BROOKLYN,N	 ,Home Health Aide,Medical Social Services,Medical Supplies Equipment and Appliances,Nursing,Personal Care,Therapy - Occupational,Therapy - Physical,Therapy - Respiratory,Therapy - Speech Language Pathology
"ANNE BLUE HOME HEALTH CARE AGENCY, INC.",BROOKLYN,NY ,Kings, 718-462-2020, Proprietary Corporation,"ANNE BLUE HOME HEALTH CARE AGENCY, INC.",BROOKLYN,N	 ,Home Health Aide,Nursing,Personal Care
ANR ADVANCE HOME CARE SERVICES,BROOKLYN,NY ,Kings, 718-332-9200, Proprietary Corporation,"CARING CARE OF NEW YORK, INC.",BROOKLYN,N	 ,Home Health Aide,Nursing,Personal Care,Therapy - Occupational,Therapy - Physical,Therapy - Speech Language Pathology
AT YOUR SIDE HOME CARE SERVICES,BROOKLYN,NY ,Kings, 718-646-0100, Limited Liability Company,"UNIVERSAL HEALTH CARE, LLC",BROOKLYN,N	 ,Home Health Aide,Homemaker,Housekeeper,Medical Social Services,Nursing,Personal Care,Therapy - Occupational,Therapy - Physical,Therapy - Speech Language Pathology
"ATTENDING HOME CARE, LLC",BROOKLYN,NY ,Kings, 718-940-9400, Limited Liability Company,"ATTENDING HOME CARE, LLC",BROOKLYN,N	 ,Home Health Aide,Homemaker,Nursing,Personal Care
"BEST CHOICE HOME HEALTH CARE, INC.",BROOKLYN,NY ,Kings, 718-319-2525, Voluntary Corporation,"BEST CHOICE HOME HEALTH CARE, INC.",BRONX,N	 ,Home Health Aide,Homemaker,Housekeeper,Medical Social Services,Medical Supplies Equipment and Appliances,Nursing,Personal Care,Therapy - Occupational,Therapy - Physical,Therapy - Speech Language Pathology
"BESTCARE, INC.",BROOKLYN,NY ,Kings, 718-377-7077, Proprietary Corporation,"BESTCARE, INC.",LEVITTOWN,N	 ,Home Health Aide,Nursing,Personal Care
"BETH EMETH HOME ATTENDANT SERVICE, INC.",BROOKLYN,NY ,Kings, 718-253-2220, Voluntary Corporation,"BETH EMETH HOME ATTENDANT SERVICE, INC.",BROOKLYN,N	 ,Home Health Aide,Nursing,Personal Care
BHRAGS HOME CARE CORP.,BROOKLYN,NY ,Kings, 718-345-5940, Voluntary Corporation,BHRAGS HOME CARE CORP.,BROOKLYN,N	 ,Home Health Aide,Nursing,Personal Care
BLUEBIRD CARE,BROOKLYN,NY ,Kings, 718-517-7878, Limited Liability Company,"CARING HOME CARE SERVICES, LLC",BROOKLYN,N	 ,Home Health Aide,Homemaker,Housekeeper,Medical Supplies Equipment and Appliances,Nursing,Nutritional,Personal Care,Therapy - Occupational,Therapy - Physical,Therapy - Speech Language Pathology
"BROOKLYN HOME CARE, INC.",BROOKLYN,NY ,Kings, 718-693-1700, Proprietary Corporation,"BROOKLYN HOME CARE, INC.",BROOKLYN,N	 ,Home Health Aide,Nursing,Personal Care
BULKAN'S HEALTHCARE SERVICES,BROOKLYN,NY ,Kings, 718-624-7800, Individual,LALCHAN S. BULKAN,BROOKLYN,N	 ,Home Health Aide,Medical Social Services,Nursing,Personal Care,Therapy - Occupational,Therapy - Physical
"BUSHWICK STUYVESANT HEIGHTS HOME ATTENDANT, INC.",BROOKLYN,NY ,Kings, 718-453-8400, Voluntary Corporation,BUSHWICK STUYVESANT HEIGHTS,BROOKLYN,N	 ,Home Health Aide,Medical Social Services,Nursing,Personal Care,Therapy - Occupational,Therapy - Physical,Therapy - Speech Language Pathology
"CABS HOME ATTENDANTS SERVICES, INC.",BROOKLYN,NY ,Kings, 718-388-0220, Voluntary Corporation,"CABS HOME ATTENDANTS SERVICE, INC.",BROOKLYN,N	 ,Audiology,Home Health Aide,Medical Social Services,Nursing,Nutritional,Personal Care,Therapy - Occupational,Therapy - Physical,Therapy - Respiratory,Therapy - Speech Language Pathology
"CARE AT HOME - DIOCESE OF BROOKLYN, INC.",BROOKLYN,NY ,Kings, 718-907-4700, Voluntary Corporation,"CARE AT HOME-DIOCESE OF BROOKLYN, INC.",BROOKLYN,N	 ,Home Health Aide,Nursing,Personal Care
"CARELINK, INC.",BROOKLYN,NY ,Kings, 718-488-8300, Proprietary Corporation,"CARELINK, INC.",ELMONT,N	 ,Home Health Aide,Medical Social Services,Nursing,Nutritional,Personal Care,Physician Services,Therapy - Occupational,Therapy - Physical,Therapy - Respiratory,Therapy - Speech Language Pathology
"CAREWELL HOME CARE, INC.",BROOKLYN,NY ,Kings, 718-773-3350, Proprietary Corporation,"CAREWELL HOME CARE, INC.",BROOKLYN,N	 ,Home Health Aide,Homemaker,Housekeeper,Nursing,Personal Care
"CARING PROFESSIONALS, INC.",BROOKLYN,NY ,Kings, 718-333-1400, Proprietary Corporation,"CARING PROFESSIONALS, INC.",FOREST HILLS,N	 ,Home Health Aide,Homemaker,Housekeeper,Medical Social Services,Medical Supplies Equipment and Appliances,Nursing,Nutritional,Personal Care,Physician Services,Therapy - Occupational,Therapy - Physical,Therapy - Respiratory,Therapy - Speech Language Pathology
"CHAD HOME HEALTH AGENCY, INC.",BROOKLYN,NY ,Kings, 718-221-6973, Proprietary Corporation,"CHAD HOME HEALTH AGENCY, INC.",BROOKLYN,N	 ,Home Health Aide,Medical Social Services,Nursing,Personal Care,Therapy - Occupational,Therapy - Physical,Therapy - Speech Language Pathology
"CITI HEALTH HOME CARE SERVICES, INC.",BROOKLYN,NY ,Kings, 718-856-6800, Proprietary Corporation,"CITI HEALTH HOME CARE SERVICES, INC.",BROOKLYN,N	 ,Home Health Aide,Homemaker,Housekeeper,Medical Social Services,Nursing,Nutritional,Personal Care,Therapy - Occupational,Therapy - Physical,Therapy - Speech Language Pathology
CITY CHOICE HOME CARE SERVICES,BROOKLYN,NY ,Kings, 718-645-1116, Proprietary Corporation,CITY CHOICE HOME CARE SERVICES,BROOKLYN,N	 ,Home Health Aide,Homemaker,Housekeeper,Nursing,Personal Care
"COMMUNITY CARE ORGANIZATION, INC.",BROOKLYN,NY ,Kings, 718-630-7274, Voluntary Corporation,"COMMUNITY CARE ORGANIZATION, INC.",BROOKLYN,N	 ,Home Health Aide,Nursing,Personal Care
"COMMUNITY HOME CARE REFERRAL SERVICE, INC.",BROOKLYN,NY ,Kings, 718-435-8555, Proprietary Corporation,"COMMUNITY HOME CARE REFERRAL SERVICES, INC.",BROOKLYN,N	 ,Home Health Aide,Nursing,Personal Care
"COMPREHENSIVE RESOURCES, INC.",BROOKLYN,NY ,Kings, 718-998-0200, Proprietary Corporation,"COMPREHENSIVE RESOURCES, INC.",BROOKLYN,N	 ,Home Health Aide,Medical Social Services,Nursing,Personal Care,Therapy - Occupational,Therapy - Physical,Therapy - Speech Language Pathology
"CONCORD HOME HEALTH CARE AGENCY, INC.",BROOKLYN,NY ,Kings, 718-230-3456, Voluntary Corporation,"CONCORD HOME HEALTH CARE AGENCY, INC.",BROOKLYN,N	 ,Audiology,Home Health Aide,Homemaker,Housekeeper,Medical Social Services,Medical Supplies Equipment and Appliances,Nursing,Nutritional,Personal Care,Therapy - Occupational,Therapy - Physical,Therapy - Speech Language Pathology
"DAVID YORK AGENCY, LTD.",BROOKLYN,NY ,Kings, 718-376-7755, Proprietary Corporation,"DAVID YORK AGENCY, LTD.",BROOKLYN,N	 ,Home Health Aide,Medical Supplies Equipment and Appliances,Nursing,Personal Care
"DEPENDABLE HOME CARE, INC",BROOKLYN,NY ,Kings, 718-499-6066, Proprietary Corporation,"DEPENDABLE HOME CARE, INC.",BROOKLYN,N	 ,Home Health Aide,Homemaker,Housekeeper,Medical Social Services,Nursing,Nutritional,Personal Care,Therapy - Occupational,Therapy - Physical,Therapy - Respiratory,Therapy - Speech Language Pathology
"DIGNITY HOME CARE, INC",BROOKLYN,NY ,Kings, 718-616-1850, Proprietary Corporation,"DIGNITY HOME CARE, INC.",GLEN COVE,N	 ,Home Health Aide,Nursing
"DIGNITY HOME CARE, INC.",BROOKLYN,NY ,Kings, 718-444-2600, Proprietary Corporation,"DIGNITY HOME CARE, INC",GLEN COVE,N	 ,Home Health Aide,Nursing,Personal Care
"ETIENNE HOME CARE SERVICES, INC.",BROOKLYN,NY ,Kings, 718-287-4300, Proprietary Corporation,ETIENNE JEANNE,BROOKLYN,N	 ,Home Health Aide,Homemaker,Housekeeper,Nursing,Personal Care
"EUROPEAN EXPERT CARE AGENCY, INC.",BROOKLYN,NY ,Kings, 718-389-1999, Proprietary Corporation,"EUROPEAN EXPERT CARE AGENCY, INC.",BROOKLYN,N	 ,Home Health Aide,Homemaker,Housekeeper,Nursing,Personal Care
"FAMILY HOME CARE SVCS. OF BROOKLYN &amp; QUEENS, INC.",BROOKLYN,NY ,Kings, 718-832-0550, Voluntary Corporation,"FAMILY HOME CARE SERVS OF BROOKLYN &amp; QUEENS, INC.",BROOKLYN,N	 ,Home Health Aide,Nursing,Personal Care
FIRST AIDE HOME CARE SERVICES,BROOKLYN,NY ,Kings, 718-625-3522, Proprietary Corporation,"PREMIER HOME HEALTH CARE SERVICES, INC.",WHITE PLAINS,N	 ,Home Health Aide,Homemaker,Housekeeper,Medical Social Services,Nursing,Nutritional,Personal Care,Therapy - Occupational,Therapy - Physical,Therapy - Respiratory,Therapy - Speech Language Pathology
"FRIENDLY HOME CARE, INC.",BROOKLYN,NY ,Kings, 718-998-4700, Voluntary Corporation,"FRIENDLY HOME CARE, INC.",BROOKLYN,N	 ,Home Health Aide,Nursing,Personal Care,Therapy - Occupational,Therapy - Physical
GENTIVA HEALTH SERVICES,BROOKLYN,NY ,Kings, 718-260-9112, Proprietary Corporation,"OLSTEN SERVICES OF NEW YORK, INC.",MELVILLE,N	 ,Medical Supplies Equipment and Appliances,Nursing
"GERIATRIC RESOURCE CONSULTANTS CO., LLC",BROOKLYN,NY ,Kings, 718-998-1999, Limited Liability Company,"GERIATRIC RESOURCE CONSULTANTS CO., LLC",BROOKLYN,N	 ,Home Health Aide,Medical Social Services,Nursing,Personal Care,Therapy - Occupational,Therapy - Physical
"GIRLING HEALTH CARE SERVICES, INC.",BROOKLYN,NY ,Kings, 718-833-9332, Proprietary Corporation,"GIRLING HEALTH CARE SERVICES, INC.",BROOKLYN,N	 ,Home Health Aide,Nursing,Personal Care,Therapy - Occupational,Therapy - Physical,Therapy - Speech Language Pathology
HARBOR VIEW HOME FOR ADULTS LLHCSA,BROOKLYN,NY ,Kings, 718-769-7500, Partnership,HARBORVIEW LICENSED HOME CARE SERVICES AGENCY,BROOKLYN,N	 ,Nursing,Personal Care
HCS,BROOKLYN,NY ,Kings, 718-336-7110, Proprietary Corporation,"HOME HEALTH SERVICES OF NEW YORK, INC.",BROOKLYN,N	 ,Home Health Aide,Homemaker,Nursing,Personal Care,Therapy - Occupational,Therapy - Physical,Therapy - Speech Language Pathology
"HEALING HANDS HOME CARE, INC.",BROOKLYN,NY ,Kings, 718-282-5953, Proprietary Corporation,"HEALING HANDS HOME CARE, INC.",BROOKLYN,N	 ,Home Health Aide,Homemaker,Nursing,Personal Care,Therapy - Occupational,Therapy - Physical
"HEALTHLINE HOME CARE AGENCY, INC.",BROOKLYN,NY ,Kings, 718-421-5520, Proprietary Corporation,"HEALTHLINE HOME CARE AGENCY, INC.",BROOKLYN,N	 ,Home Health Aide,Nursing,Personal Care
HEART TO HEART HOME CARE,BROOKLYN,NY ,Kings, 718-305-5959, Proprietary Corporation,"MRS. MARY'S PLACE HOME CARE SERVICES, INC.",BROOKLYN,N	 ,Home Health Aide,Homemaker,Nursing,Personal Care
"HEART TO HEART HOME CARE, LLC",BROOKLYN,NY ,Kings, 718-305-6060, Limited Liability Company,"HEART TO HEART HOME CARE, LLC",BROOKLYN,N	 ,Home Health Aide,Homemaker,Housekeeper,Medical Social Services,Nursing,Personal Care,Therapy - Occupational,Therapy - Physical,Therapy - Speech Language Pathology
